bedrooms,community,drive,latitude,longitude,lotDepth,lotFront,parkingSpaces,price,room1,room4,room6,rooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square,daysOnMarket,buildingTypeId
5,236,5,43.671179,-79.3222987,116.0,25.0,13,929900.0,11,13,20,7.0,2.9792,14.1152,10.0672,8.0391,9.328,20.1496,6,3
4,310,8,43.6592009,-79.4953676,100.0,35.0,10,899000.0,16,18,2,6.0,14.7606,7.8368,8.1571,10.6908,7.852,7.5525,1,3
6,297,8,43.6975601,-79.54188140000002,162.37,31.0,15,839999.0,16,18,2,7.0,23.6292,13.6398,14.3365,13.4724,14.5124,13.4472,6,3
5,535,9,43.54398079999999,-79.6274671,150.0,75.0,15,1430333.0,16,7,20,9.0,22.8375,10.5525,10.8675,8.788499999999999,18.0262,15.184000000000001,42,3
5,575,8,43.7397798,-79.57763809999999,149.0,45.0,17,649000.0,16,18,6,6.0,10.858,9.302499999999998,10.335,11.467999999999998,9.6,8.7576,9,3
4,383,8,43.8651795,-79.4564788,94.05,37.51,10,998000.0,16,18,2,6.0,13.481,9.943,14.223999999999998,13.728000000000002,8.3468,7.904000000000001,41,3
5,26,9,43.99178679999999,-79.4429504,110.63,44.95,15,1299999.0,16,13,20,10.0,23.7056,23.7056,18.6416,10.0284,12.261,23.424,3,3
7,340,8,43.63238610000001,-79.5749841,110.0,65.56,15,1399000.0,12,7,2,8.0,25.4624,16.138499999999997,15.724800000000002,8.316,13.357000000000001,14.0616,44,3
5,77,5,43.6884912,-79.7433056,100.0,36.0,17,599900.0,16,7,1,7.0,24.939,24.939,14.9564,14.9564,16.965,8.1378,30,3
6,276,9,43.6062202,-79.6604185,114.83,40.03,20,1499900.0,11,9,7,10.0,11.508,10.8241,16.929000000000002,12.771,11.05,14.5616,56,3
5,639,8,44.0680726,-79.5030996,109.91,37.07,15,887500.0,16,7,20,11.0,23.2452,13.265999999999998,7.808,8.052,22.3016,22.3016,13,3
6,284,9,43.808814700000006,-79.6123671,125.0,60.0,17,1348000.0,16,13,20,10.0,16.32,16.32,25.200000000000006,11.78,22.62,28.56,12,3
4,273,8,43.7436826,-79.53742729999998,115.0,29.99,10,589000.0,16,10,1,7.0,18.907000000000004,8.5086,9.455,17.631999999999994,12.744000000000002,11.5048,9,3
5,480,9,43.7469321,-79.8270261,109.91,70.34,10,998800.0,13,9,20,9.0,28.908,29.830200000000005,16.2516,15.3582,6.944000000000001,23.368000000000002,30,3
4,411,8,43.9168532,-80.1289163,79.53,19.0,2,485000.0,7,18,2,6.0,6.658200000000001,8.329600000000001,14.1932,14.454,8.329600000000001,8.140500000000001,32,6
6,30,9,43.70356470000001,-79.70780079999999,110.0,49.12,13,684900.0,16,18,2,7.0,14.2899,16.533,16.2425,14.7976,12.2484,6.7626,5,3
4,287,8,43.91543400000001,-79.47397690000003,88.58,24.57,2,799999.0,16,7,20,7.0,22.925,22.925,8.8775,6.307,14.85,18.068800000000003,42,6
6,453,4,43.4716484,-79.72287220000003,100.51,22.11,2,699000.0,16,10,6,7.0,27.1728,15.7406,27.1728,18.7368,16.250400000000006,14.818,11,6
4,80,8,43.69852210000001,-79.7938116,85.0,20.0,2,562900.0,16,7,1,6.0,16.412499999999998,11.8625,8.918000000000003,6.916,23.954,12.352,11,6
4,130,8,43.5238152,-79.86052070000002,100.07,22.01,10,599000.0,16,18,2,4.0,17.721,17.721,13.2145,18.528,11.377,11.377,49,6
4,26,9,43.9972106,-79.4482594,127.95,30.02,15,867000.0,13,10,1,7.0,16.647000000000002,15.857900000000004,10.3406,15.4086,16.951,8.8145,15,3
5,526,9,43.9449836,-78.8780052,100.62,49.21,15,629000.0,16,18,27,5.0,21.998,21.998,15.2425,14.1168,9.0792,24.105600000000006,14,3
5,376,8,43.9187244,-78.59887109999998,106.63,39.37,10,679000.0,15,10,7,10.0,7.2570000000000014,23.1021,23.1021,20.7214,15.189,9.2241,15,3
5,594,8,43.8877598,-78.893392,110.2,27.5,13,454900.0,16,9,1,7.0,18.1968,18.701500000000006,18.701500000000006,11.0124,16.5252,12.444,5,3
5,390,8,43.9183879,-78.90649140000002,112.74,29.53,10,519900.0,13,9,6,7.0,7.552199999999999,7.872000000000001,20.7957,20.7957,13.7295,8.7932,17,3
5,207,8,43.67787620000001,-79.81870759999998,112.53,29.27,10,719900.0,16,10,1,11.0,18.3911,26.3341,14.7628,14.3954,19.305,9.2718,19,3
4,113,8,43.8384643,-79.2465355,107.61,24.61,10,699000.0,16,18,2,6.0,16.7445,16.7445,15.232000000000001,17.1654,10.0284,7.808,27,3
3,269,8,43.7011198,-79.53180479999997,150.0,44.51,10,849000.0,16,18,27,6.0,15.594600000000002,15.594600000000002,10.9999,10.435100000000002,8.073,16.7031,55,3
4,531,8,43.49733370000001,-79.8789518,104.0,25.0,10,625000.0,16,7,1,6.0,17.019000000000002,17.019000000000002,9.7464,10.3395,25.6566,11.163,19,6
6,269,8,43.688143,-79.5237476,119.5,49.0,13,849900.0,16,18,1,7.0,22.1064,8.5346,9.7244,12.5745,9.6526,9.3288,21,3
7,527,8,43.7585713,-79.7432516,76.9,64.03,15,939000.0,16,7,20,8.0,14.5125,14.945,11.859000000000002,11.859000000000002,19.3248,24.5179,12,3
5,548,9,43.8262872,-79.0212205,104.0,50.0,10,575000.0,13,18,2,7.0,8.985600000000002,5.8927999999999985,15.237999999999998,15.3,8.294,10.548,10,3
4,294,5,44.23825460000001,-79.469459,127.95,39.6,15,469900.0,11,13,20,8.0,3.7948,16.28,7.6446,7.41,5.343,13.065,60,6
5,193,8,43.7095011,-79.43133490000002,140.0,50.0,10,1488000.0,10,18,2,6.0,19.89,15.3,18.0,24.6,9.9,11.16,7,3
7,125,8,43.5481527,-79.74373359999998,85.3,41.0,15,968000.0,13,9,20,8.0,7.1556000000000015,7.9060000000000015,16.598399999999998,25.1762,25.1762,16.651999999999994,16,3
4,265,8,44.09863789999999,-79.48416429999997,155.31,50.0,15,697800.0,11,9,1,7.0,3.4799999999999995,17.6952,20.4848,8.423399999999999,13.9285,12.4424,33,3
5,75,8,43.63265120000001,-79.78742009999998,109.91,26.08,2,779000.0,9,16,1,9.0,16.6087,10.03,10.502,17.2914,17.192999999999998,9.363499999999998,40,3
5,571,9,43.9578923,-78.84234509999997,91.53,36.09,10,799900.0,16,13,20,10.0,15.005999999999998,22.3256,17.493000000000002,20.634,9.239999999999998,16.8,33,3
6,576,9,43.8078926,-79.4137037,130.0,50.0,18,1280000.0,16,18,2,6.0,14.5161,5.537999999999999,10.614,10.8778,11.095999999999998,8.8695,28,3
4,451,6,43.6606055,-79.3570553,59.0,18.42,1,899900.0,16,18,6,6.0,17.48,10.2672,14.2612,14.8281,8.019200000000001,12.1688,9,6
5,333,8,43.7247883,-79.6494438,123.47,54.0,15,729900.0,16,18,2,6.0,19.2852,10.614,11.6022,13.335,10.614,11.163,61,3
4,617,9,43.4488644,-79.7609958,101.77,24.57,10,749899.0,16,13,1,6.0,16.7445,16.7445,6.3744999999999985,10.3455,18.282,10.4538,23,6
4,287,8,43.906121,-79.4716686,98.43,20.67,2,828000.0,16,13,1,9.0,16.9068,12.322399999999998,6.6856,7.900500000000001,19.3965,8.609499999999999,45,6
6,190,8,43.7259044,-79.5496093,150.0,50.0,18,679900.0,16,18,2,6.0,19.845,7.975,12.3525,12.3525,10.725,8.235,57,3
6,71,8,43.91649,-78.680753,97.15,31.17,15,559900.0,16,18,2,10.0,19.8016,16.929000000000002,13.152,10.5621,9.179,7.0966000000000005,25,3
3,626,8,43.7043832,-79.51386190000002,119.79,32.0,13,779900.0,16,13,1,6.0,14.79,11.467999999999998,9.57,9.9462,15.7336,14.7568,14,3
5,347,9,43.83423870000001,-79.27079309999998,110.0,23.0,15,749000.0,16,18,2,6.0,19.2357,9.716000000000001,12.45,25.630000000000006,15.565,11.25,8,3
5,207,9,43.7004833,-79.83836219999998,133.99,31.27,15,799800.0,13,10,1,9.0,15.4012,22.143,22.143,15.834000000000001,17.371199999999998,14.396,54,3
5,131,8,43.5164217,-79.6412411,122.84,64.99,15,859900.0,16,18,2,7.0,17.0014,10.5456,9.516,10.1748,10.8875,12.1695,9,3
4,595,8,43.862561,-79.5556725,119.05,19.69,10,779000.0,16,7,1,7.0,21.32,21.32,7.452000000000001,9.2115,19.0491,12.8936,14,6
4,116,8,43.8435776,-79.0251172,64.07,20.18,2,509900.0,13,18,2,6.0,12.1888,23.2128,23.2128,13.1872,11.9572,21.1419,20,6
4,73,8,44.1173532,-79.5900299,114.83,22.31,2,638000.0,10,18,2,7.0,16.415000000000006,16.415000000000006,16.415000000000006,17.088,10.2258,7.8839999999999995,34,3
5,162,8,43.77781160000001,-79.3640457,108.0,58.22,10,1128800.0,16,18,2,6.0,21.886,8.586,18.5328,11.816,11.438,7.985600000000002,20,3
4,162,8,43.77781160000001,-79.3640457,108.0,58.22,10,1128800.0,16,18,2,6.0,21.886,8.586,18.5328,11.816,11.438,7.985600000000002,20,3
5,14,5,44.1443076,-79.8837249,113.36,30.74,10,440000.0,16,18,6,6.0,14.1932,14.1932,16.0956,16.314500000000002,7.507600000000001,9.863999999999999,10,6
6,375,8,43.601383,-79.51599,89.25,27.5,2,649900.0,16,18,2,5.0,10.8045,7.0200000000000005,7.83,7.0425,6.3450000000000015,6.075,34,3
4,458,6,43.6504566,-79.4499172,74.0,18.5,1,799000.0,16,18,6,6.0,21.1134,16.0782,18.216,21.1134,8.7132,12.6588,19,3
4,458,6,43.6504566,-79.4499172,74.0,18.5,1,799000.0,16,18,6,6.0,21.1134,16.0782,18.216,21.1134,8.7132,12.6588,19,3
7,253,9,43.7238101,-79.7923062,104.26,52.5,15,834999.0,16,13,1,8.0,14.884,12.672,17.5808,17.7408,16.348,11.339,7,3
5,166,4,43.6658055,-79.45458409999998,115.0,17.32,10,1245000.0,9,14,1,7.0,8.84,11.2,13.6,2.7,10.64,5.88,26,3
5,287,1,43.9077967,-79.47027220000003,147.6,30.41,13,918000.0,16,13,20,9.0,25.1808,25.1808,14.0056,7.6715,5.9311,18.894000000000002,64,6
7,270,8,43.7633711,-79.57098959999998,120.0,30.0,13,769913.0,13,9,20,12.0,10.2785,8.2565,18.1826,10.0925,22.5456,13.4689,30,3
6,287,9,43.9198742,-79.467585,88.58,44.95,13,1299000.0,16,7,8,10.0,21.44,21.44,12.261,11.2225,25.7748,10.72,62,3
6,46,8,44.0135547,-79.45116230000002,108.27,28.44,10,938000.0,16,13,20,9.0,23.225400000000004,23.225400000000004,14.091,8.3139,5.516699999999998,17.352999999999998,38,3
5,276,8,43.5998791187288,-79.6764233708518,93.5,74.18,15,1149900.0,13,9,20,9.0,10.4615,9.947,21.875,12.46,21.615,24.5588,42,3
4,550,8,43.7194099,-79.6918723,110.42,28.73,13,569000.0,16,18,2,6.0,17.5446,11.39,11.122,15.3384,13.232500000000002,7.2,23,3
5,367,8,43.755182,-79.59217199999998,87.48,41.61,10,649900.0,16,10,1,7.0,23.3625,9.9225,9.7626,13.104000000000001,13.785999999999998,11.196,58,3
7,180,8,43.7884393,-79.5679653,117.0,41.31,15,1095000.0,16,7,20,8.0,15.7696,22.326,8.9304,15.8578,13.7412,28.7754,61,3
5,376,8,43.89685520000001,-78.5903475,86.98,60.47,15,979900.0,12,13,23,10.0,22.017,14.3562,13.922999999999998,17.157,12.2976,7.9968,36,3
4,449,8,43.8762326,-79.2836708,99.93,20.02,10,769000.0,16,13,1,7.0,14.415,13.082199999999998,10.3194,7.055999999999999,24.824,13.483,31,6
5,59,8,43.6830478,-79.27504350000002,115.0,42.0,2,1390000.0,16,18,2,6.0,31.122,31.122,10.7712,13.63,9.2036,9.9468,34,3
6,336,9,43.8504404,-79.52737509999999,118.0,50.32,15,1349000.0,13,9,23,12.0,10.548,13.8348,17.352999999999998,15.309500000000002,17.352999999999998,9.179,63,3
6,425,9,43.8454954,-79.4910957,109.9,39.37,15,1398000.0,13,9,20,11.0,11.542,7.4705,20.166400000000007,20.8362,20.8362,25.1062,24,3
5,48,5,43.5197066,-79.84277209999998,88.65,19.49,2,624900.0,13,18,2,7.0,10.6529,23.65,6.125,20.919,10.89,7.856099999999999,31,6
7,161,9,43.8940445,-79.4383321,109.91,44.95,15,1149500.0,16,13,16,10.0,28.466,28.466,19.913400000000006,10.855,8.835,5.577000000000001,49,3
4,560,9,43.9721995,-79.2673142,112.56,40.35,15,898000.0,16,7,20,8.0,20.093400000000006,20.093400000000006,17.352999999999998,17.352999999999998,19.7274,23.3244,40,3
8,345,9,43.5722032,-79.7548746,98.0,70.01,10,1099000.0,9,13,16,10.0,21.44,21.44,17.352999999999998,11.2225,10.05,6.661200000000001,21,3
5,396,8,43.6724597,-79.7781636,100.1,49.87,10,719000.0,10,13,1,8.0,18.3885,15.743999999999998,12.222000000000001,19.3488,20.569000000000003,11.725,46,3
4,352,8,43.8201266,-79.2804726,109.71,28.02,10,709900.0,10,18,2,6.0,17.8488,13.1138,12.301799999999998,19.3479,10.5113,12.3927,33,3
4,390,8,43.9122356,-78.8989196,100.0,50.0,10,525000.0,13,10,1,7.0,10.4598,9.0294,16.863,19.5287,12.512,12.1706,20,3
7,75,8,43.63361610000001,-79.7943218,102.0,57.97,15,1190000.0,10,13,20,11.0,26.597400000000004,13.7256,13.7256,10.9174,8.850200000000003,23.1325,38,3
5,633,8,43.6864004,-79.5715501,159.0,30.0,19,799000.0,13,9,1,7.0,9.68,12.137,16.412499999999998,9.5508,15.477,10.372999999999998,61,3
5,535,8,43.5337503,-79.6682611,105.0,58.21,10,1049900.0,16,2,15,8.0,27.03,14.080000000000002,7.649999999999999,11.48,11.4,10.8,9,3
7,258,1,43.7926597,-79.1692528,99.71,51.51,15,1099900.0,10,13,20,10.0,18.6576,16.1778,12.567,8.975,15.129200000000004,24.1635,17,3
5,273,8,43.744809,-79.54615240000003,118.13,49.13,10,719000.0,13,18,2,7.0,14.151999999999996,13.794,8.93,13.7365,12.5268,8.265,28,3
4,397,8,43.6985,-79.3054,100.0,33.0,10,767900.0,16,18,10,5.0,14.4625,8.450000000000001,9.135,11.8125,10.6875,15.68,34,3
5,548,9,43.8268136,-79.0175113,109.0,42.0,15,828800.0,16,10,1,9.0,20.313,10.6155,16.9234,13.5792,19.5324,17.5152,34,3
5,322,8,43.5752398,-79.7774191,103.35,40.03,10,949000.0,10,13,1,9.0,14.6118,24.8688,24.8688,18.0576,27.8313,9.2416,4,3
5,634,9,43.955528,-78.89443399999998,95.14,50.2,10,779900.0,16,10,20,9.0,25.5918,19.5702,21.2695,19.0134,3.7088,21.7022,29,3
5,545,8,43.8465347,-79.458196,105.0,19.16,2,869000.0,13,16,20,8.0,8.116200000000001,8.189100000000002,15.6348,15.755999999999998,15.755999999999998,22.1,19,6
4,81,9,43.5814958,-80.2627755,114.83,31.17,10,529900.0,16,1,16,7.0,19.6196,22.8683,15.8976,9.8515,10.9174,3.3015,9,3
5,621,8,43.8914456,-79.4559514,103.74,42.65,15,1229000.0,13,16,10,10.0,14.4936,15.6282,8.911000000000003,15.321600000000002,12.825,16.4964,43,3
4,150,8,43.9023486,-78.789294,110.0,30.5,13,449900.0,13,18,2,6.0,16.200000000000006,23.01,23.01,12.87,11.31,7.54,24,3
5,71,9,43.91523376481551,-78.7165850400925,104.99,38.06,10,699888.0,16,7,20,10.0,20.88,20.88,14.8155,11.163,18.9588,16.7076,25,3
5,294,9,44.2329307,-79.4521678,107.15,33.17,10,659900.0,9,7,1,7.0,26.22,26.22,10.2,9.18,17.099999999999998,10.88,16,3
5,77,9,43.675964,-79.729788,100.0,50.0,15,630000.0,11,13,8,6.0,7.1589,16.1322,6.74,10.1774,16.6152,8.625,21,3
4,213,9,43.632099,-79.885573,109.02,36.98,15,769900.0,16,13,1,8.0,12.5286,9.889,14.700999999999999,19.0875,17.298000000000002,10.3306,8,3
7,74,8,43.799409399969214,-79.6774944663048,100.7,38.0,15,1099000.0,10,13,20,10.0,19.998,22.2894,25.5834,17.385,12.864,19.392,23,3
4,527,8,43.742268,-79.762914,66.0,33.0,10,599999.0,10,18,2,6.0,13.76,7.040000000000001,15.2,14.88,14.04,9.1,29,3
5,425,5,43.8317873,-79.47827629999998,88.0,24.24,13,919000.0,13,10,1,8.0,12.09,9.0,12.09,18.285,18.285,13.875,11,6
6,332,8,43.703982,-79.746288,145.42,50.47,10,599990.0,16,18,2,8.0,16.785,8.0109,14.9265,13.3215,9.9534,7.4046,45,3
5,560,8,43.9710573,-79.2235401,96.0,36.17,10,919000.0,16,13,20,9.0,28.6624,28.6624,17.1288,9.820999999999998,13.1272,23.0256,26,3
4,635,8,43.8927751,-79.2893868,85.3,28.71,10,838888.0,16,7,1,9.0,23.729,23.729,9.455,7.441999999999998,17.3484,13.8348,26,3
6,433,8,43.78414650000001,-79.3339589,120.0,50.0,15,1100000.0,16,13,1,8.0,18.7128,8.525,30.044,11.7608,12.012,10.3295,35,3
4,115,8,43.7789734,-79.1380188,112.06,23.81,18,739000.0,16,13,1,9.0,24.4,24.4,16.165,7.2633,16.461499999999994,8.174,28,6
4,164,8,43.904102,-78.81938000000002,113.22,50.64,15,509900.0,16,18,2,5.0,18.980999999999998,13.9728,7.0148,10.7917,8.97,8.405600000000002,23,3
5,276,8,43.597989,-79.659141,110.0,40.0,15,958888.0,16,10,1,8.0,10.2375,15.925,12.1125,19.72,18.5925,16.412499999999998,30,3
5,627,6,43.6746447,-79.4615926,110.0,25.0,2,939000.0,13,13,6,8.0,15.495999999999999,9.8745,14.9112,8.9257,16.4255,10.6253,20,3
4,68,8,43.8934722,-79.742463,120.93,49.11,18,795000.0,11,16,16,12.0,3.7149,25.254,25.254,18.2858,18.2858,8.1982,37,3
4,166,8,43.6697538,-79.4274949,109.0,19.0,2,849000.0,11,13,20,7.0,3.852,9.8643,11.3016,14.832,3.3125,8.917000000000002,9,3
4,638,4,43.6893023,-79.31262590000001,87.45,20.12,10,1288000.0,16,12,2,7.0,20.339,20.339,20.339,8.729,12.4822,7.683599999999998,26,3
4,527,8,43.772893,-79.75400440000001,70.14,42.88,10,679000.0,16,7,1,7.0,16.6634,11.6137,7.704999999999999,8.140500000000001,23.2848,13.4493,68,6
4,346,8,43.6303786,-79.72086,109.01,36.35,10,699000.0,16,18,2,6.0,18.5148,9.0954,6.534,17.316200000000002,8.323,11.826,23,3
6,527,8,43.7644151,-79.7566313,85.3,44.95,15,899000.0,10,13,20,9.0,17.323999999999998,12.5355,11.712000000000002,9.59,9.765,14.385000000000002,12,3
5,69,9,43.8722521,-79.7450479,111.0,41.0,15,815000.0,11,7,16,10.0,6.2708,8.073500000000001,14.198,14.198,18.1896,4.5567,42,3
7,152,8,43.5774998,-79.65652469999998,109.07,55.87,10,985000.0,16,10,1,9.0,16.9974,10.7388,13.35,18.3207,18.9809,17.2914,30,3
5,93,9,43.9678236,-78.9699266,112.5,38.06,10,799900.0,12,13,20,9.0,25.5824,16.6492,16.985,12.6819,9.4428,20.235,23,3
4,383,8,43.8517351,-79.44347359999998,60.0,42.05,10,719000.0,16,1,27,5.0,20.5,16.4,18.164,7.199999999999998,6.24,22.880000000000006,42,6
4,310,8,43.65014910000001,-79.4893183,118.0,29.96,15,1249000.0,11,13,20,7.0,4.2291,20.519000000000002,14.616,11.392500000000002,3.5343,15.0,8,3
5,620,8,43.8186324,-79.6069339,121.0,36.09,10,968000.0,12,7,1,8.0,18.5136,14.454,9.6228,10.8504,18.907,11.095999999999998,21,3
4,213,5,43.63053770000001,-79.89070809999998,115.49,25.15,10,564900.0,13,18,2,6.0,10.925,8.8775,14.22,12.75,8.399999999999999,8.64,35,3
6,398,9,43.9117577,-78.8558036,116.0,60.0,18,499900.0,13,18,2,7.0,13.9949,7.7922,19.488,12.844399999999998,11.964199999999998,12.09,7,3
5,125,5,43.5573552,-79.7348313,88.58,27.56,2,826000.0,12,14,1,8.0,21.978,9.3152,9.4136,5.1496,23.7538,8.908999999999999,8,3
5,316,3,43.7066712,-79.41498990000002,110.0,25.0,2,1449000.0,7,9,1,6.0,5.3261,10.5169,22.9235,13.8567,14.036500000000002,10.8521,8,3
5,301,8,43.8317662,-79.6585411,89.24,27.89,10,899990.0,16,10,1,10.0,20.239,20.239,15.392000000000001,17.25,28.8,9.5472,6,3
4,257,8,43.8219883,-79.13464470000002,118.18,20.11,10,649000.0,16,7,1,7.0,18.1641,9.6368,7.3216,5.4528,16.644000000000002,10.001,31,6
4,71,8,43.925726,-78.6944227,120.0,24.0,10,463000.0,13,18,2,6.0,14.579,23.76,23.76,19.6,7.3599999999999985,8.06,43,3
5,71,8,43.9284973,-78.69001800000002,124.67,49.21,10,624900.0,13,16,20,8.0,7.0092,8.1168,17.404799999999998,15.595199999999998,10.26,17.0185,11,3
6,377,9,43.7918668,-79.3952846,135.0,50.0,17,1198000.0,15,7,20,8.0,12.443,18.396,6.422199999999999,6.4764,7.3245,13.2258,18,3
6,352,8,43.820272,-79.2647585,110.55,24.0,10,709900.0,16,7,1,6.0,13.633499999999998,7.3984,5.856,5.28,12.08,8.03,51,3
5,28,8,43.9712527,-79.4860282,130.28,18.67,10,499900.0,10,18,2,6.0,17.7327,9.7104,5.1972,12.7908,7.48,7.5625,15,6
8,166,4,43.6654047,-79.4307493,125.0,17.5,10,999999.0,16,13,6,9.0,12.6,13.8,11.25,14.835,9.1,13.339999999999998,22,3
6,308,9,43.8792193,-78.84204799999998,132.93,54.0,17,489900.0,13,1,15,5.0,16.008,20.5896,12.864,8.9178,9.657,14.841,6,3
5,425,4,43.8456835,-79.4590803,64.63,23.67,1,949900.0,23,16,20,7.0,25.3332,16.951,15.7085,18.2634,1.8630000000000002,15.987,10,6
4,207,8,43.704144,-79.814088,85.3,36.09,10,769900.0,13,7,1,9.0,7.6616,13.3248,18.117,7.1355,17.75,12.9788,35,3
5,172,8,43.88138729999999,-79.086575,93.93,24.95,10,669800.0,11,7,18,8.0,6.767800000000001,24.5625,15.2892,15.2892,29.4132,29.4132,15,6
6,630,8,43.494621354135894,-79.8712947964668,104.99,21.0,2,719900.0,12,18,2,8.0,18.0438,11.712000000000002,13.5082,16.3475,12.0834,9.2416,24,6
5,36,8,43.8293944,-79.0812537,107.0,49.0,18,709900.0,16,18,2,6.0,22.2588,9.112,9.3467,12.012,8.722000000000001,9.312000000000001,22,3
5,625,8,43.7844333,-79.4520057,102.16,59.93,15,1099000.0,16,7,6,7.0,23.3103,31.5,11.9316,6.2658000000000005,16.9575,11.0888,20,3
5,625,8,43.7844333,-79.4520057,102.16,59.93,15,1099000.0,16,7,6,7.0,23.3103,31.5,11.9316,6.2658000000000005,16.9575,11.0888,20,3
4,411,8,43.8981992,-80.1259566,114.83,50.0,15,649900.0,13,18,2,7.0,20.828000000000003,26.722,26.722,17.670399999999994,10.4313,9.5472,18,3
6,207,8,43.68983529999999,-79.8246187,91.93,56.5,10,749900.0,16,7,20,11.0,11.7895,16.348,11.2225,7.9648,7.4176,17.8608,18,3
8,392,9,43.88726550000001,-79.0460061,82.02,50.2,15,970000.0,16,13,20,8.0,19.36,21.816,27.976999999999997,23.3536,18.507,27.059999999999995,26,3
7,635,9,43.8913281,-79.2718727,88.58,50.2,10,1499000.0,16,15,7,11.0,15.372000000000002,18.2329,25.62,11.163,16.348,13.467,15,3
6,15,8,43.4046975,-79.8201384,85.5,43.0,10,1159000.0,16,13,1,9.0,8.959999999999997,15.75,26.0,22.4,22.4,13.76,35,3
5,308,8,43.5952281,-79.5809975,118.56,60.58,13,1029000.0,16,18,2,6.0,23.37,9.7636,14.884,20.09,10.1232,8.029499999999999,28,3
5,53,8,43.7644371,-79.2510618,116.0,72.0,13,699000.0,16,18,2,6.0,13.872,9.45,11.16,13.184,10.88,9.3,9,3
5,308,9,43.5660016,-79.57507659999997,64.33,60.0,15,800000.0,16,2,3,5.0,14.817600000000002,15.755999999999998,8.9711,7.2708,13.862,5.3823,13,3
4,443,8,43.910886,-78.9529313,111.55,29.53,10,594000.0,16,10,1,7.0,10.7665,10.7665,6.6856,13.9385,19.3965,10.8018,42,3
6,220,9,43.4461372,-79.72181859999998,128.11,60.04,15,1198800.0,16,10,20,10.0,19.332,11.7325,22.62,20.938000000000002,4.2,18.0675,4,3
5,150,8,43.9235722,-78.77439890000002,114.82,39.37,10,899000.0,12,14,20,7.0,19.3028,17.12,15.68,5.9755,9.537999999999998,25.6162,26,3
5,469,8,43.87975720000001,-79.3972823,90.22,19.69,2,868000.0,16,7,20,9.0,21.0889,21.0889,7.488799999999999,11.77,9.8644,12.8325,21,6
6,22,8,43.6283255,-79.59447790000002,125.0,30.0,13,759000.0,16,18,2,7.0,23.785,15.409999999999998,12.88,15.36,12.88,11.682,9,3
4,296,8,43.934349,-79.5103018,116.5,29.34,10,965000.0,9,10,1,7.0,13.838400000000002,10.664000000000001,9.302499999999998,20.1,24.2382,11.8296,5,6
5,87,4,43.69425310000001,-79.3530955,122.1,25.0,2,799000.0,16,10,6,6.0,16.666800000000002,18.1475,15.0784,20.1077,8.7591,10.045,7,3
5,308,1,43.5855225,-79.563878,147.67,78.25,15,1045000.0,16,7,22,10.0,22.361700000000006,13.1769,8.4755,7.2695,19.710600000000003,9.306,13,3
5,527,8,43.754786,-79.735113,151.55,18.89,13,559000.0,16,1,27,5.0,21.483,15.4309,13.361,11.062999999999999,8.32,11.856,6,6
6,80,8,43.69125510000001,-79.78918370000002,124.9,34.81,15,839800.0,16,10,1,8.0,16.616,8.825,9.2295,15.8762,26.2416,11.41,34,3
5,89,8,43.41988970000001,-79.711394,125.0,60.01,13,849900.0,16,1,2,7.0,16.4,7.5,10.08,6.669999999999999,10.56,9.8,33,3
4,345,8,43.5951571,-79.769623,95.0,27.85,13,759900.0,14,28,1,8.0,22.5338,22.5338,14.248,19.448,22.511999999999997,10.0191,11,3
5,24,8,44.029522,-79.468008,131.88,42.65,13,890000.0,16,13,23,8.0,19.296000000000006,14.8169,18.738000000000003,23.2603,9.18,11.4912,12,3
6,198,9,43.6451421,-79.5693695,102.0,50.0,10,899900.0,16,18,2,7.0,11.1136,18.8469,8.6814,12.709000000000001,10.8018,8.9392,9,3
4,618,8,43.813998,-79.107727,100.0,50.0,10,735000.0,16,18,2,6.0,19.1079,9.796,18.174,14.0768,8.131400000000001,8.334900000000001,25,3
5,319,8,43.8634469,-79.2377359,115.15,32.24,10,998888.0,16,18,2,7.0,23.616,12.1104,14.765300000000002,18.1056,13.0544,12.2016,20,3
4,526,9,43.9450899,-78.8787127,101.0,49.0,10,674900.0,16,10,1,7.0,26.88,26.88,27.655500000000004,27.655500000000004,15.8175,9.424,37,3
5,356,9,43.5635265,-79.58992020000002,150.0,50.0,17,1399900.0,16,29,31,12.0,25.2778,20.2245,12.992,9.9546,29.0195,11.2395,5,3
5,253,8,43.7154936,-79.778514,102.28,30.37,10,595999.0,16,18,2,6.0,11.0528,9.7244,11.2564,12.4608,10.6908,8.122,33,3
5,472,5,43.6519302,-79.47933090000002,159.5,25.0,10,1299000.0,9,1,31,8.0,24.888,24.888,13.373,17.659499999999994,10.115,9.2916,2,3
5,151,9,43.6672782,-79.80930409999998,99.42,40.68,15,1020000.0,11,10,9,9.0,4.75,11.5644,10.720999999999998,19.7465,28.6905,28.6905,28,3
4,165,8,43.7548776,-79.2827058,140.0,40.46,2,749000.0,16,18,2,6.0,17.0085,7.6112,11.1108,14.214,9.169,8.664,6,3
4,330,8,43.5393754,-79.60395009999998,91.76,29.5,10,869000.0,16,18,2,6.0,16.9175,9.0585,13.282,15.406999999999998,13.2759,12.9789,8,3
6,332,8,43.7072024,-79.76217679999998,100.0,30.0,13,579900.0,16,10,1,8.0,16.2658,8.8452,11.0808,10.9928,14.687999999999999,17.914199999999994,12,3
