index,longitude,latitude,province,price,tradeTypeId,buildingTypeId,bedrooms,bathroomTotal,daysOnMarket,ownerShipType,predictions
19236,-79.54731,43.636709,Ontario,1050000.0,1,3,5,3,52,Freehold,30.82586669921875
19237,-79.8130720853806,44.155603377594396,Ontario,939900.0,1,3,3,3,35,Condominium/Strata,55.750526428222656
19238,-79.6853605,44.0100455,Ontario,775000.0,1,3,4,3,56,Freehold,45.73138427734375
19239,-82.931811,42.324206,Ontario,124900.0,1,19,2,1,7,Freehold,34.22420883178711
19240,-77.0263578,44.493,Ontario,419000.0,1,3,3,1,25,Freehold,44.837894439697266
19241,-79.4882105,43.8431644,Ontario,879900.0,1,3,3,3,6,Freehold,36.99810791015625
19242,-79.706773,43.5576023,Ontario,3000.0,2,6,4,3,14,Condominium/Strata,21.599323272705078
19243,-79.29273359999998,43.8617733,Ontario,1900000.0,1,3,5,3,181,Freehold,54.08702850341797
19244,-79.3958712,43.8416373,Ontario,1900.0,2,1,2,1,16,Condominium/Strata,22.307064056396484
19245,-78.85475100000002,43.938768,Ontario,584900.0,1,6,4,3,12,Freehold,37.962425231933594
19246,-80.205925,44.481747,Ontario,625000.0,1,3,4,4,124,Freehold,45.87282943725586
19247,-80.463521,44.510711,Ontario,595000.0,1,3,3,1,59,Freehold,51.938968658447266
19248,-79.4191322,43.7020782,Ontario,3200.0,2,1,2,2,18,Condominium/Strata,19.737733840942383
19249,-81.576619,42.702635,Ontario,549900.0,1,3,2,3,148,Freehold,56.365684509277344
19250,-79.427995,44.6238389,Ontario,499900.0,1,3,5,2,93,Freehold,43.575828552246094
19251,-79.4026,43.64476810000001,Ontario,2400.0,2,1,1,1,5,Condominium/Strata,16.89358139038086
19252,-79.7446578,43.728456,Ontario,769000.0,1,3,3,3,11,Freehold,28.77924919128418
19253,-75.65958,45.440417,Ontario,429900.0,1,3,5,2,95,Freehold,40.598106384277344
19254,-79.3132631,43.8819599,Ontario,1788000.0,1,3,4,4,103,Freehold,53.87257766723633
19255,-79.17191070000001,43.772800200000006,Ontario,2750.0,2,3,5,4,116,Freehold,26.808164596557617
19256,-79.3803887,43.6701589,Ontario,2300.0,2,1,2,1,3,Condominium/Strata,15.68500804901123
19257,-79.275988,43.15911,Ontario,599900.0,1,3,4,2,96,Freehold,48.462188720703125
19258,-79.641255,43.5871334,Ontario,1800.0,2,19,1,1,3,Condominium/Strata,18.07065773010254
19259,-81.318963,43.021482,Ontario,829900.0,1,3,5,4,105,Freehold,49.13792419433594
19260,-82.3689,42.973055,Ontario,225900.0,1,19,3,1,16,Freehold,25.239675521850586
19261,-79.3897577,43.65528320000001,Ontario,3700.0,2,1,2,2,11,Condominium/Strata,24.436037063598633
19262,-79.6672595,43.4456759,Ontario,859000.0,1,1,2,3,46,Condominium/Strata,37.55820846557617
19263,-79.790437,43.395127,Ontario,1700.0,2,1,1,1,11,Condominium,21.576343536376953
19264,-83.076144,42.292144,Ontario,114800.0,1,19,3,1,41,Freehold,35.292118072509766
19265,-79.89688100000002,44.48228,Ontario,389900.0,1,3,4,1,23,Freehold,40.54861831665039
19266,-79.4477832,43.66874179999999,Ontario,3600.0,2,6,4,3,22,Freehold,21.92017936706543
19267,-79.7668714,43.6330165,Ontario,1249999.0,1,3,7,5,41,Freehold,42.0403938293457
19268,-78.749169,44.3595801,Ontario,329900.0,1,3,4,2,8,Freehold,37.38587188720703
19269,-79.4726501,43.63147100000001,Ontario,589000.0,1,1,1,2,15,Condominium/Strata,29.354755401611328
19270,-78.951888,43.9112,Ontario,699900.0,1,3,4,4,8,Freehold,35.70388412475586
19271,-80.024829,44.50509,Ontario,419900.0,1,3,3,3,22,Freehold,41.93062210083008
19272,-76.16192559999998,44.3308934,Ontario,249900.0,1,3,3,1,55,Freehold,50.49399948120117
19273,-79.126545,43.116601,Ontario,629900.0,1,3,4,2,16,Freehold,58.37735366821289
19274,-79.6848679,44.4014164,Ontario,399000.0,1,3,4,2,45,Freehold,38.674259185791016
19275,-79.315207,42.880578,Ontario,579000.0,1,3,3,2,11,Freehold,48.21427536010742
19276,-79.43725090000002,43.6953317,Ontario,1795000.0,1,3,5,4,100,Freehold,37.01740646362305
19277,-79.4121833,43.6387003,Ontario,599800.0,1,1,3,2,27,Condominium/Strata,26.454307556152344
19278,-79.3979467,43.63978270000001,Ontario,449900.0,1,1,2,1,4,Condominium/Strata,25.35515022277832
19279,-79.8085267,43.653433,Ontario,1800.0,2,3,2,2,54,Freehold,19.504085540771484
19280,-79.4488137,44.039475,Ontario,1850.0,2,3,3,3,41,Freehold,32.11980438232422
19281,-78.2998998,43.9554467,Ontario,549900.0,1,1,2,2,38,Condominium/Strata,41.111778259277344
19282,-79.23478259999997,43.7912675,Ontario,2500.0,2,6,4,3,8,Condominium/Strata,23.40871238708496
19283,-79.491624,43.8356258,Ontario,1338000.0,1,3,6,5,50,Freehold,44.23777389526367
19284,-80.0338051,43.6385029,Ontario,599900.0,1,3,3,2,1,Freehold,28.005598068237305
19285,-74.751082,45.191571,Ontario,199900.0,1,3,3,1,98,Freehold,68.02192687988281
19286,-79.81832299999998,43.715261,Ontario,549000.0,1,3,3,2,32,Freehold,26.880189895629883
19287,-79.997833,44.537351,Ontario,229950.0,1,3,2,1,128,Leasehold,48.410179138183594
19288,-79.7212061,43.4977779,Ontario,1449980.0,1,3,4,4,63,Freehold,41.57967758178711
19289,-79.3753344,43.6516117,Ontario,3400.0,2,1,2,2,11,Condominium/Strata,21.774730682373047
19290,-79.737321,43.5759892,Ontario,639999.0,1,6,3,3,29,Freehold,28.388498306274414
19291,-80.387297,43.186242,Ontario,389000.0,1,6,2,1,36,Condominium,30.420101165771484
19292,-79.20777259999998,44.5461839,Ontario,1950.0,2,3,3,2,80,Freehold,41.58795928955078
19293,-75.756857,45.082349,Ontario,289900.0,1,3,3,3,38,Freehold,44.00614547729492
19294,-79.175799,44.796988,Ontario,419900.0,1,3,1,1,75,Freehold,45.455726623535156
19295,-79.81111700000002,43.23545900000001,Ontario,619900.0,1,3,4,3,19,Freehold,37.29759979248047
19296,-79.7869223,43.7314777,Ontario,659000.0,1,3,5,4,36,Freehold,29.337804794311523
19297,-74.71550400000002,45.02223400000001,Ontario,226900.0,1,3,3,1,182,Freehold,59.45999526977539
19298,-79.3275191,43.8670506,Ontario,2980.0,2,6,3,5,17,Freehold,26.084781646728516
19299,-80.865826,43.111249,Ontario,459395.0,1,3,3,2,11,Freehold,35.21442794799805
19300,-80.188197,43.505027,Ontario,599900.0,1,3,4,3,17,Freehold,29.449750900268555
19301,-82.1693024,42.3860632,Ontario,369900.0,1,3,4,3,40,Freehold,44.111759185791016
19302,-82.95099599999998,42.329111,Ontario,199900.0,1,19,3,1,12,Freehold,30.327072143554688
19303,-79.8171266,43.7040581,Ontario,2200.0,2,3,4,3,13,Freehold,19.8018856048584
19304,-79.4526879,43.6898475,Ontario,647700.0,1,3,3,2,44,Freehold,25.91375160217285
19305,-79.8704794049263,44.14254929172811,Ontario,679900.0,1,3,4,3,85,Freehold,42.62579345703125
19306,-82.37623,42.981138,Ontario,169900.0,1,3,2,1,8,Freehold,27.924720764160156
19307,-79.3904101,43.6711102,Ontario,2850.0,2,1,1,1,55,Condominium/Strata,17.715147018432617
19308,-79.4775293,43.9556938,Ontario,1049900.0,1,3,4,3,55,Freehold,47.063880920410156
19309,-80.5262205,43.4782844,Ontario,595000.0,1,1,5,5,56,Condominium/Strata,36.48439407348633
19310,-75.521695,45.063398,Ontario,389900.0,1,3,4,3,47,Freehold,43.36989212036133
19311,-79.25255940000002,43.77374879999999,Ontario,2000.0,2,1,2,1,5,Condominium/Strata,20.9368953704834
19312,-79.4121833,43.6387003,Ontario,1900.0,2,1,1,2,6,Condominium/Strata,14.814743995666504
19313,-78.8463912,44.2538842,Ontario,2150.0,2,3,3,2,2,Freehold,33.95473861694336
19314,-79.3446008,43.7799939,Ontario,1680.0,2,1,0,1,4,Condominium/Strata,19.43183708190918
19315,-79.2486495,43.7891915,Ontario,2500.0,2,3,3,3,127,Freehold,24.978490829467773
19316,-80.5234987,44.1195766,Ontario,599900.0,1,3,3,3,72,Freehold,47.74968338012695
19317,-79.7026090625877,43.2223802481032,Ontario,389999.0,1,6,3,3,12,Condominium/Strata,27.973770141601562
19318,-82.77835400000002,42.29928,Ontario,274900.0,1,3,3,2,31,Freehold,30.327072143554688
19319,-79.857223,43.273072,Ontario,399900.0,1,3,3,1,41,Freehold,25.00572967529297
19320,-79.89070809999998,43.63053770000001,Ontario,564900.0,1,3,3,2,27,Freehold,26.978267669677734
19321,-75.721558,45.26220900000001,Ontario,749000.0,1,3,4,3,84,Freehold,46.205448150634766
19322,-79.800015,43.4042867,Ontario,2380.0,2,3,3,3,7,Freehold,22.150732040405273
19323,-79.8907647,43.52503710000001,Ontario,999950.0,1,3,4,4,56,Freehold,39.91813278198242
19324,-75.20416800000002,45.407634,Ontario,40000.0,1,16,2,1,57,Freehold,131.35462951660156
19325,-79.4181228,43.7802276,Ontario,468800.0,1,1,1,1,51,Condominium/Strata,30.841978073120117
19326,-75.559885,45.432572,Ontario,229900.0,1,6,3,2,29,Condominium/Strata,37.596248626708984
19327,-79.38888890000001,43.6669805,Ontario,599000.0,1,1,2,1,38,Condominium/Strata,27.38382911682129
19328,-75.870254,45.296702,Ontario,564900.0,1,3,3,3,14,Freehold,38.17528533935547
19329,-82.73881899999998,42.035926,Ontario,169000.0,1,3,3,2,90,Freehold,35.315879821777344
19330,-79.45441109999999,43.7144545,Ontario,1800.0,2,1,1,1,8,Condominium/Strata,15.634867668151855
19331,-79.4630305,43.65424270000001,Ontario,1600.0,2,1,0,1,7,Condominium/Strata,16.215028762817383
19332,-80.300262,46.441297,Ontario,124900.0,1,3,3,1,29,Freehold,67.32220458984375
19333,-79.40087700000002,43.6375235,Ontario,558800.0,1,1,2,1,57,Condominium/Strata,26.620004653930664
19334,-79.3828317,43.6423464,Ontario,3100.0,2,1,2,2,7,Condominium/Strata,19.335704803466797
19335,-79.46204399999998,46.331493,Ontario,174900.0,1,19,4,2,120,Freehold,67.5676040649414
19336,-79.782177,43.39428,Ontario,599999.0,1,3,3,3,48,Freehold,31.02791976928711
19337,-78.290852,43.956825,Ontario,259000.0,1,3,3,2,12,Freehold,33.0796012878418
19338,-79.751108,43.444253,Ontario,2750.0,2,3,3,3,9,Freehold,22.579486846923828
19339,-75.699191,45.223188,Ontario,939000.0,1,3,4,3,87,Freehold,52.87810134887695
19340,-81.392324,43.556874,Ontario,289900.0,1,3,3,2,28,Freehold,30.684364318847656
19341,-81.184158,42.976198,Ontario,284900.0,1,19,2,2,59,Condominium,28.295032501220703
19342,-79.437028,43.8380186,Ontario,3950.0,2,3,6,5,22,Freehold,33.151336669921875
19343,-75.1018309593201,45.315202042854004,Ontario,459000.0,1,3,3,3,164,Freehold,79.42625427246094
19344,-79.8038012,43.240094,Ontario,400000.0,1,3,4,2,97,Freehold,25.00572967529297
19345,-82.98604399999998,42.243394,Ontario,739999.0,1,3,5,4,25,Freehold,57.108463287353516
19346,-79.4407547,43.7940057,Ontario,398000.0,1,1,1,1,42,Condominium/Strata,33.61064910888672
19347,-74.601057,45.598724,Ontario,289900.0,1,3,4,2,182,Freehold,91.18256378173828
19348,-81.75609200000002,43.314561,Ontario,219900.0,1,19,2,1,44,Condominium,35.82416534423828
19349,-79.21275899999998,43.149543,Ontario,249900.0,1,3,3,2,14,Freehold,28.248727798461914
19350,-79.40612540000002,43.6370018,Ontario,629000.0,1,1,2,2,16,Condominium/Strata,27.50387954711914
19351,-77.987513,45.503458,Ontario,89900.0,1,7,3,1,12,Freehold,73.82470703125
19352,-79.0708916,43.8717557,Ontario,950.0,2,6,1,1,12,Freehold,26.1942138671875
19353,-79.368238,44.590456,Ontario,1299000.0,1,3,3,4,82,Freehold,57.39838409423828
19354,-79.9048614,43.2311577,Ontario,479900.0,1,3,4,2,48,Freehold,30.445253372192383
19355,-79.40174250000003,43.8583779,Ontario,1688000.0,1,3,5,5,14,Freehold,53.775413513183594
19356,-79.78542359999999,43.3908251,Ontario,2100.0,2,1,2,2,64,Condominium/Strata,22.011934280395508
19357,-79.8577265,43.3033452,Ontario,1395.0,2,6,2,1,1,Condominium/Strata,24.743026733398438
19358,-79.321811,43.6935089,Ontario,3995.0,2,3,3,4,12,Freehold,23.363037109375
19359,-79.7929727,43.6982929,Ontario,529500.0,1,6,3,3,110,Condominium/Strata,28.849096298217773
19360,-81.161932,42.752377,Ontario,399900.0,1,3,2,3,12,Condominium,35.5225715637207
19361,-79.3997415,43.6393466,Ontario,459000.0,1,1,1,1,29,Condominium/Strata,25.628875732421875
19362,-75.781385,45.330389,Ontario,1800.0,2,1,2,2,61,Freehold,42.24466323852539
19363,-79.58129100000002,43.7827052,Ontario,2300.0,2,1,2,2,5,Condominium/Strata,21.305208206176758
19364,-79.6967124938965,44.3541223896748,Ontario,435900.0,1,1,2,2,92,Condominium/Strata,44.05072021484375
19365,-79.67371340000003,43.592585,Ontario,2250.0,2,6,3,3,7,Condominium/Strata,17.819814682006836
19366,-80.212641,44.495293,Ontario,425000.0,1,3,3,1,77,Freehold,41.93062210083008
19367,-79.4559514,43.8914456,Ontario,1229000.0,1,3,4,3,43,Freehold,43.85037612915039
19368,-79.3844795,43.6685778,Ontario,2200.0,2,1,1,1,10,Condominium/Strata,15.250334739685059
19369,-79.3809998,43.6610279,Ontario,4300.0,2,6,3,3,8,Condominium/Strata,24.763425827026367
19370,-79.46481800000002,45.171008,Ontario,549000.0,1,3,3,1,27,Freehold,45.109214782714844
19371,-79.4105605,43.7649329,Ontario,2800.0,2,1,3,2,8,Condominium/Strata,18.79459571838379
19372,-79.805938,44.747782,Ontario,299900.0,1,3,3,1,15,Freehold,40.54861831665039
19373,-79.4127583,43.7800227,Ontario,1950.0,2,1,2,1,2,Condominium/Strata,19.981338500976562
19374,-79.657081,43.5932888,Ontario,1600.0,2,3,2,1,9,Freehold,20.004192352294922
19375,-79.87331999999998,43.19314,Ontario,539900.0,1,6,4,3,11,Freehold,37.05126190185547
19376,-80.457581,42.677469,Ontario,344000.0,1,3,3,2,51,Freehold,33.604515075683594
19377,-79.01688,43.840958,Ontario,369000.0,1,1,2,2,36,Condominium/Strata,34.73481750488281
19378,-79.661286,43.451211,Ontario,2699900.0,1,3,3,4,191,Freehold,55.66511917114258
19379,-75.595396,45.321447,Ontario,347900.0,1,6,3,3,53,Freehold,28.59947395324707
19380,-75.91600600000002,45.315029,Ontario,539900.0,1,6,3,2,33,Freehold,30.336463928222656
19381,-79.787325,43.393748,Ontario,599900.0,1,1,2,2,17,Condominium,34.92898941040039
19382,-79.93884086608891,44.3604868044213,Ontario,699900.0,1,3,6,3,104,Freehold,48.7719841003418
19383,-79.41332990000002,43.7784859,Ontario,2100.0,2,1,2,1,39,Condominium/Strata,18.885236740112305
19384,-80.595737,43.458598,Ontario,1150000.0,1,3,4,4,65,Freehold,56.82231521606445
19385,-78.357907,44.264809,Ontario,429900.0,1,3,3,2,35,Freehold,33.64320373535156
19386,-78.8633902,43.883192,Ontario,1150.0,2,3,1,1,27,Freehold,28.941307067871094
19387,-81.17494599999998,42.958294,Ontario,389900.0,1,3,4,2,6,Freehold,22.880661010742188
19388,-79.2790714,43.6753838,Ontario,1099000.0,1,3,3,2,9,Freehold,35.68117141723633
19389,-75.735736,45.253842,Ontario,225000.0,1,3,2,3,16,Condominium/Strata,45.51971435546875
19390,-80.09467420000001,43.9081805,Ontario,489000.0,1,3,4,2,15,Freehold,31.779624938964844
19391,-80.760441,43.12302800000001,Ontario,329900.0,1,3,3,3,21,Freehold,26.410737991333008
19392,-79.33551,43.7749276,Ontario,439000.0,1,1,1,1,51,Condominium/Strata,27.42689323425293
19393,-76.5035907,44.2435265,Ontario,149900.0,1,3,2,1,5,Freehold,41.46515655517578
19394,-78.91742590000001,43.8830204,Ontario,549900.0,1,6,3,4,35,Freehold,34.29365539550781
19395,-79.0417235,42.87962720000001,Ontario,329900.0,1,3,3,1,33,Freehold,40.71297836303711
19396,-79.73261540000001,43.7264383,Ontario,489900.0,1,3,3,2,51,Freehold,25.865835189819336
19397,-79.430447,43.8462468,Ontario,2250.0,2,6,3,2,3,Freehold,21.625125885009766
19398,-79.5558,43.7208828,Ontario,789900.0,1,3,3,3,93,Freehold,28.77924919128418
19399,-82.892051,42.313733,Ontario,324900.0,1,3,4,2,7,Freehold,31.96599578857422
19400,-79.808312,43.233936,Ontario,339000.0,1,3,2,2,9,Freehold,26.923612594604492
19401,-80.498756,43.5135069,Ontario,568888.0,1,3,4,4,22,Freehold,28.685930252075195
19402,-80.442017,43.375716,Ontario,1700.0,2,6,3,3,11,Condominium,20.35266876220703
19403,-79.8648804,43.499325,Ontario,758500.0,1,3,2,2,19,Freehold,33.94619369506836
19404,-79.0758699,43.8454109,Ontario,564000.0,1,3,3,2,112,Freehold,33.37404251098633
19405,-79.7716824,43.4366403,Ontario,589900.0,1,6,2,2,27,Freehold,31.957443237304688
19406,-79.6915156,44.38243189999999,Ontario,649900.0,1,1,3,2,67,Condominium/Strata,47.745948791503906
19407,-79.718971,43.568563,Ontario,604900.0,1,6,3,3,29,Condominium,30.162845611572266
19408,-79.68430390000002,43.5704196,Ontario,4200.0,2,3,8,4,87,Freehold,36.13307571411133
19409,-79.2372189,43.7926645,Ontario,1950.0,2,1,2,2,7,Condominium/Strata,23.246557235717773
19410,-79.3363559,43.7753913,Ontario,1850.0,2,1,1,1,6,Condominium/Strata,16.88648796081543
19411,-79.4572699,43.8842619,Ontario,2288000.0,1,3,6,5,53,Freehold,58.37287139892578
19412,-79.3923973,43.6469441,Ontario,528800.0,1,1,1,1,20,Condominium/Strata,26.620004653930664
19413,-79.4180586,44.0394124,Ontario,2500.0,2,3,5,5,24,Freehold,34.692813873291016
19414,-79.55784140000002,43.8625968,Ontario,2800.0,2,3,5,4,11,Freehold,27.764917373657227
19415,-77.449811,44.113902,Ontario,289000.0,1,3,3,1,56,Freehold,35.21294403076172
19416,-77.871496,44.393763,Ontario,76000.0,1,3,2,1,74,Leasehold,47.39198684692383
19417,-79.721408,43.385961,Ontario,775000.0,1,3,3,3,64,Freehold,34.86760711669922
19418,-79.45129229999998,43.8584945,Ontario,2790000.0,1,3,6,5,120,Freehold,60.10622024536133
19419,-80.60056999999998,44.612308,Ontario,209000.0,1,6,2,3,65,Condominium,51.094722747802734
19420,-79.497244,43.6917609,Ontario,590000.0,1,3,3,2,19,Freehold,27.241985321044922
19421,-81.32217800000002,42.997956,Ontario,449900.0,1,3,3,4,15,Freehold,27.130542755126953
19422,-79.793702,43.69481500000001,Ontario,744900.0,1,3,4,4,62,Freehold,28.77924919128418
19423,-79.731052,43.651271,Ontario,799900.0,1,3,5,4,44,Freehold,28.377220153808594
19424,-79.3443192,43.7800565,Ontario,1800.0,2,1,1,1,5,Condominium/Strata,19.545747756958008
19425,-82.466748,42.816236,Ontario,249900.0,1,19,5,2,23,Freehold,28.716020584106445
19426,-75.131715,45.125775,Ontario,169900.0,1,3,7,2,122,Freehold,82.67891693115234
19427,-79.4278369,43.8464836,Ontario,435000.0,1,1,2,1,30,Condominium/Strata,33.32957458496094
19428,-79.76927459999997,43.6351037,Ontario,1139900.0,1,3,5,5,52,Freehold,37.80894470214844
19429,-79.8456489,43.5229249,Ontario,639900.0,1,6,3,3,25,Freehold,28.388498306274414
19430,-79.912253,43.261525,Ontario,674900.0,1,3,7,2,52,Freehold,45.70417785644531
19431,-81.295538,43.01828270000001,Ontario,599999.0,1,3,3,3,32,Freehold,39.9687614440918
19432,-80.092962,44.46183,Ontario,574900.0,1,3,5,3,39,Freehold,46.48468780517578
19433,-81.32990600000002,44.548158,Ontario,194900.0,1,3,3,1,11,Leasehold,46.742862701416016
19434,-79.7504804,43.7708843,Ontario,999900.0,1,3,5,5,36,Freehold,37.22464370727539
19435,-79.7259505,43.4866511,Ontario,2500.0,2,6,3,4,9,Freehold,20.00213050842285
19436,-82.349122,42.49440900000001,Ontario,124900.0,1,3,2,3,25,Freehold,35.034122467041016
19437,-79.2641955,43.7240546,Ontario,1900.0,2,6,3,2,38,Condominium/Strata,19.464141845703125
19438,-79.4666408,43.8287444,Ontario,1348800.0,1,3,6,6,73,Freehold,48.78666305541992
19439,-79.4315173,43.8496977,Ontario,489900.0,1,1,2,2,26,Condominium/Strata,33.713253021240234
19440,-79.2390135,43.1725135,Ontario,269900.0,1,3,3,1,14,Freehold,28.248727798461914
19441,-79.5565,44.2971,Ontario,534900.0,1,3,3,3,140,Freehold,39.148468017578125
19442,-79.5351465,43.5964441,Ontario,1900.0,2,1,2,1,21,Condominium/Strata,17.400972366333008
19443,-81.112027,43.874367,Ontario,395000.0,1,3,4,2,42,Freehold,32.25054168701172
19444,-79.5348003,43.7252742,Ontario,949888.0,1,3,4,2,63,Freehold,30.79896354675293
19445,-80.2228973,43.5676685,Ontario,374900.0,1,6,3,3,22,Condominium/Strata,25.461658477783203
19446,-79.4057224,43.636642,Ontario,699999.0,1,1,2,2,25,Condominium/Strata,27.450380325317383
19447,-79.39781140000002,43.7006134,Ontario,499900.0,1,1,2,1,10,Condominium/Strata,26.140853881835938
19448,-80.301231,42.842973,Ontario,545000.0,1,3,5,2,47,Freehold,44.98483657836914
19449,-81.298505,43.005207,Ontario,509900.0,1,3,4,3,33,Freehold,35.92655944824219
19450,-79.26071759999998,43.7713085,Ontario,368000.0,1,1,3,1,21,Condominium/Strata,29.10051918029785
19451,-79.57692990000002,43.55616420000001,Ontario,1499999.0,1,3,4,4,38,Freehold,37.931182861328125
19452,-79.646039,43.6041405,Ontario,2300.0,2,6,3,3,46,Condominium/Strata,18.254486083984375
19453,-79.4193295,43.68320070000001,Ontario,499000.0,1,1,1,1,10,Condominium/Strata,25.73882484436035
19454,-79.840383,43.247958,Ontario,1195.0,2,1,3,1,11,Freehold,22.19229507446289
19455,-79.716928,44.407127,Ontario,595000.0,1,3,4,4,42,Freehold,43.64018249511719
19456,-79.4758901,44.00690820000001,Ontario,775000.0,1,3,5,2,38,Freehold,45.73138427734375
19457,-80.094707,43.918842,Ontario,379000.0,1,6,2,2,49,Condominium/Strata,34.229820251464844
19458,-79.64448399999998,43.5194108,Ontario,679000.0,1,3,5,3,27,Freehold,28.632131576538086
19459,-81.25431400000002,42.989141,Ontario,175000.0,1,19,1,1,42,Condominium,28.613853454589844
19460,-79.713884,44.365312,Ontario,325000.0,1,1,1,1,20,Condominium,44.14621353149414
19461,-79.4676858,43.9435391,Ontario,2788000.0,1,3,6,6,82,Freehold,67.88345336914062
19462,-81.368602,42.968351,Ontario,719900.0,1,3,5,3,61,Freehold,47.776763916015625
19463,-75.976465,45.388104,Ontario,2000.0,2,3,5,3,4,Freehold,57.496192932128906
19464,-79.553394,43.6516305,Ontario,2188888.0,1,3,5,6,63,Freehold,52.8851432800293
19465,-80.0401537,43.6284969,Ontario,449999.0,1,3,4,3,104,Freehold,25.005802154541016
19466,-79.3902132,43.8393576,Ontario,889000.0,1,6,4,4,104,Freehold,36.21616744995117
19467,-79.2563255,43.9643034,Ontario,654800.0,1,6,3,3,67,Freehold,39.58817672729492
19468,-82.191796,42.400991,Ontario,267500.0,1,19,5,2,93,Freehold,35.27958297729492
19469,-79.5601245,43.683584,Ontario,749000.0,1,3,4,2,13,Freehold,28.377220153808594
19470,-79.40867800000002,43.852993,Ontario,2900.0,2,6,3,4,12,Condominium/Strata,25.901844024658203
19471,-79.6249583,43.5799964,Ontario,2300.0,2,1,2,2,16,Condominium/Strata,18.2712345123291
19472,-79.63383940000001,43.5955399,Ontario,764900.0,1,1,3,3,62,Condominium/Strata,30.53726577758789
19473,-80.21439740000002,43.53187570000001,Ontario,325000.0,1,1,1,2,15,Condominium/Strata,28.345626831054688
19474,-82.988664,42.258279,Ontario,279900.0,1,19,3,2,33,Freehold,30.327072143554688
19475,-79.28400479999998,43.7874465,Ontario,1588800.0,1,3,5,5,1,Freehold,51.88380813598633
19476,-79.2971196,43.8554285,Ontario,1348000.0,1,3,4,4,46,Freehold,42.14882278442383
19477,-79.3805814,43.6705467,Ontario,749000.0,1,1,2,1,5,Condominium/Strata,27.586435317993164
19478,-78.8371805,43.9341919,Ontario,499900.0,1,3,4,3,20,Freehold,33.62665939331055
19479,-80.295043,43.110926,Ontario,479900.0,1,3,4,3,30,Freehold,34.623626708984375
19480,-79.4269262,43.6742638,Ontario,849000.0,1,3,3,3,11,Freehold,26.175846099853516
19481,-78.7517186,44.3640494,Ontario,459900.0,1,3,3,3,54,Freehold,39.155006408691406
19482,-79.31629570000003,43.8190628,Ontario,839000.0,1,3,5,4,5,Freehold,35.205108642578125
19483,-79.49284240000001,43.69059179999999,Ontario,525000.0,1,1,2,2,19,Condominium/Strata,29.376588821411133
19484,-82.16364899999998,42.383093,Ontario,649000.0,1,3,4,3,386,Freehold,62.93988800048828
19485,-79.3898709,43.6478106,Ontario,895000.0,1,1,2,2,1,Condominium/Strata,27.76043128967285
19486,-79.736717,43.796176,Ontario,2850000.0,1,3,5,4,123,Freehold,60.749271392822266
19487,-79.74898309999998,43.4701256,Ontario,3500.0,2,3,4,4,14,Freehold,26.876541137695312
19488,-79.652084,44.399431,Ontario,279000.0,1,1,2,1,25,Condominium,45.89655685424805
19489,-79.375674,46.3176,Ontario,349900.0,1,3,4,1,182,Freehold,58.313724517822266
19490,-79.6641345,43.5634938,Ontario,3000.0,2,3,3,2,73,Freehold,22.38344383239746
19491,-79.65183329999998,43.5888427,Ontario,414900.0,1,1,3,1,41,Condominium/Strata,27.20536994934082
19492,-79.4147526,43.6398029,Ontario,2000.0,2,1,1,1,19,Condominium/Strata,15.250334739685059
19493,-79.4259169,43.8427851,Ontario,2300.0,2,1,3,2,4,Condominium/Strata,21.8873233795166
19494,-80.06354209999998,43.9314893,Ontario,969900.0,1,3,4,4,11,Freehold,52.79640197753906
19495,-79.69776230000002,44.3425146,Ontario,2100.0,2,3,4,5,9,Freehold,35.142799377441406
19496,-79.386131,43.7858339,Ontario,1788000.0,1,3,3,2,66,Freehold,48.278076171875
19497,-81.14479,43.251357,Ontario,437000.0,1,3,2,3,40,Freehold,36.01657485961914
19498,-79.2697368,43.8464575,Ontario,1148800.0,1,3,4,4,11,Freehold,42.79677963256836
19499,-79.23645,43.18312,Ontario,529900.0,1,3,3,2,17,Freehold,44.53561019897461
19500,-79.48618359999998,43.6487175,Ontario,2700.0,2,1,2,1,15,Condominium/Strata,19.801267623901367
19501,-79.70547909999998,43.4179517,Ontario,1149900.0,1,3,4,2,63,Freehold,40.14651107788086
19502,-77.224202,44.352276,Ontario,175000.0,1,7,3,1,61,Freehold,40.31170654296875
19503,-81.317318,43.018203,Ontario,599900.0,1,3,4,3,6,Freehold,39.9687614440918
19504,-79.7714282,43.72999229999999,Ontario,699900.0,1,6,4,4,64,Freehold,29.09417152404785
19505,-79.3056022,43.80012670000001,Ontario,399000.0,1,1,3,2,4,Condominium/Strata,30.80287742614746
19506,-79.947488,43.216244,Ontario,914900.0,1,3,5,5,222,Freehold,55.12955093383789
19507,-79.3816605,43.6610457,Ontario,2200.0,2,1,1,1,5,Condominium/Strata,15.250334739685059
19508,-80.560539,43.593393,Ontario,449000.0,1,3,2,1,8,Freehold,26.19459342956543
19509,-81.2336,43.0218,Ontario,104900.0,1,6,3,1,39,Condominium/Strata,28.26514434814453
19510,-79.77395909999998,43.7116,Ontario,544900.0,1,3,4,3,13,Freehold,26.880189895629883
19511,-79.4396788,43.9061703,Ontario,1225000.0,1,3,6,4,51,Freehold,44.2064323425293
19512,-82.90853100000002,42.316057,Ontario,349000.0,1,19,4,1,9,Freehold,33.341285705566406
19513,-79.802187,42.87271,Ontario,399900.0,1,3,2,1,15,Freehold,33.91678237915039
