longitude,latitude,price,buildingTypeId,style,airConditioning,washrooms,basement1,cableTVIncluded,cacIncluded,familyRoom,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,parkingIncluded,room1,room1Length,room1Width,room2,room2Length,room2Width,room3,room3Length,room3Width,room4,room4Length,room4Width,room5,room5Length,room5Width,rooms,streetDirection,waterIncluded,totalParkingSpaces,daysOnMarket,bedrooms
-79.5515412,43.6613113,1150000.0,3,0,0,3.0,3,0,0,0,0,1,0,2,1.0,6.0,0,17,4.88,3.35,9,3.37,2.87,13,5.36,3.29,2,3.18,3.07,4,2.15,1.48,7.0,0,0,7.0,22,4.0
-79.4000027,43.7690429,3800.0,3,9,1,2.0,3,1,1,1,1,1,0,2,1.0,3.0,2,17,6.52,3.44,9,6.52,3.44,13,4.26,3.1,9,6.1,6.4,21,3.84,3.2,6.0,0,1,4.0,34,5.0
-79.4000027,43.7690429,3800.0,3,9,1,2.0,3,1,1,1,1,1,0,2,1.0,3.0,2,17,6.52,3.44,9,6.52,3.44,13,4.26,3.1,9,6.1,6.4,21,3.84,3.2,6.0,0,1,4.0,34,3.0
-79.7188506,43.3978278,1029900.0,3,6,0,2.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,5.41,3.56,9,2.82,2.87,13,4.42,3.2,9,3.45,4.29,2,3.05,2.67,8.0,0,0,5.0,45,4.0
-79.55978509999998,43.7364521,575000.0,19,2,0,3.0,3,2,1,0,0,1,1,2,1.0,1.0,2,17,6.74,4.14,9,4.39,2.58,13,4.67,3.92,17,6.74,4.97,0,3.62,2.45,7.0,0,1,2.0,39,4.0
-79.5552708,43.8636282,724000.0,6,2,0,3.0,4,0,0,0,0,1,0,2,1.0,2.0,0,17,3.16,5.48,13,4.57,3.2,8,4.57,3.2,17,4.26,3.05,0,3.96,2.74,6.0,0,0,3.0,23,3.0
-79.45985198020941,44.20041942913011,1950.0,3,2,0,3.0,11,1,2,1,1,1,1,2,1.0,4.0,2,17,4.85,3.74,13,3.33,3.23,6,3.18,3.23,9,4.98,3.61,21,5.31,3.61,8.0,0,1,4.0,40,4.0
-79.29239150000002,43.8859447,1499800.0,3,2,0,5.0,3,0,0,1,1,1,0,2,1.0,3.0,0,17,7.01,3.98,9,4.16,3.66,13,3.8,3.35,6,4.27,3.35,11,5.74,3.78,10.0,0,0,5.0,70,5.0
-79.83271500000002,43.7139103,1049888.0,3,2,0,5.0,3,0,0,1,1,1,0,2,1.0,4.0,0,11,5.18,4.51,16,5.67,3.66,8,5.67,3.66,12,6.59,3.84,6,6.59,3.84,10.0,0,0,6.0,22,6.0
-78.940072,43.9654178,839900.0,3,9,0,2.0,4,0,0,1,1,1,0,2,1.0,4.0,0,17,6.42,3.63,9,6.42,3.63,13,3.04,2.75,6,3.65,2.86,11,5.35,3.4,8.0,0,0,6.0,67,3.0
-79.4709549844265,44.058036481670506,529900.0,3,10,0,2.0,3,0,0,0,0,1,4,2,1.0,3.0,0,12,2.21,1.08,16,3.78,3.5,8,2.76,2.75,12,3.99,3.53,17,2.45,2.06,5.0,0,0,3.0,49,4.0
-79.3828255,43.6595342,1298800.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,7.4,4.35,9,7.4,4.35,13,7.4,4.35,17,4.65,3.35,0,3.28,2.74,6.0,0,2,1.0,74,3.0
-79.47049840000003,43.9799088,599999.0,3,2,0,2.0,3,0,0,0,0,1,2,2,1.0,2.0,0,14,3.5,2.66,16,7.3,3.3,8,7.3,3.3,10,3.7,1.2,5,3.0,2.5,6.0,0,0,2.0,61,3.0
-79.76552480000002,43.3507626,1599000.0,3,17,0,4.0,3,0,0,1,1,1,0,2,1.0,3.0,0,5,3.66,3.35,5,3.66,3.35,5,3.8,3.73,17,6.1,3.66,16,7.5,3.5,12.0,0,0,4.0,58,4.0
-79.416298,43.8838027,2350.0,6,2,0,4.0,3,1,1,1,0,1,0,2,1.0,3.0,2,17,6.84,3.31,9,6.84,3.31,13,6.59,2.25,5,2.49,3.48,21,6.95,3.35,7.0,0,1,4.0,17,5.0
-79.470401,44.0511679,1388000.0,3,9,0,2.0,3,0,0,0,1,1,0,2,1.0,6.0,0,17,5.8,4.4,9,1.15,3.2,13,4.75,3.4,17,4.3,3.7,0,3.8,3.7,6.0,0,0,7.0,67,4.0
-79.44008029999998,43.64205020000001,999000.0,3,1,0,2.0,11,0,0,0,0,1,4,2,1.0,0.0,0,17,4.09,3.66,9,3.25,2.84,13,4.11,3.02,17,4.09,3.86,5,3.28,3.12,6.0,0,0,0.0,6,3.0
-79.2522068,43.9030037,859900.0,3,2,0,3.0,11,0,0,1,0,1,0,2,1.0,2.0,0,17,3.5,5.48,9,3.5,5.48,13,3.05,2.74,6,3.05,2.44,11,3.62,4.21,6.0,0,0,3.0,51,3.0
-79.48803079999998,44.0065012,829900.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,2.0,0,17,4.9,3.0,9,3.0,2.98,13,4.8,2.7,9,4.9,3.08,21,4.97,3.4,7.0,0,0,3.0,46,3.0
-79.2753075,43.7321723,750000.0,3,9,1,2.0,3,0,0,0,0,1,4,2,1.0,4.0,0,17,4.39,3.35,9,3.13,2.93,13,3.41,2.93,17,4.84,3.68,0,3.07,2.35,5.0,0,0,4.0,51,6.0
-79.2272942,43.7217654,859900.0,3,9,1,2.0,3,0,0,0,0,1,1,2,1.0,2.0,0,12,3.99,1.12,16,4.13,3.61,8,4.78,3.05,12,4.78,3.05,21,3.71,2.99,6.0,0,0,3.0,29,5.0
-79.65735500000002,44.450613,399000.0,3,9,0,1.0,9,0,0,1,0,5,0,2,1.0,3.0,0,12,3.07,3.16,21,3.55,2.95,13,4.39,3.47,8,4.75,2.92,19,5.84,4.04,7.0,0,0,3.0,16,2.0
-79.5044875,44.06126939999999,958000.0,3,2,1,4.0,4,0,0,1,1,1,1,2,1.0,4.0,0,17,4.88,3.35,9,3.96,3.05,13,3.66,3.05,6,3.2,2.44,21,5.18,3.35,10.0,0,0,6.0,36,4.0
-79.6420588,43.7334721,639900.0,3,6,0,3.0,0,0,0,0,0,1,1,2,1.0,4.0,0,17,5.13,3.65,9,3.13,3.03,13,4.0,3.0,2,3.53,2.6,21,4.0,3.37,7.0,0,0,5.0,41,6.0
-79.56075140000002,43.8327978,816888.0,3,2,0,3.0,4,0,0,1,0,1,0,2,1.0,2.0,0,17,3.52,5.47,9,3.52,5.47,13,2.58,3.21,6,2.58,2.61,11,4.15,3.71,8.0,0,0,3.0,51,3.0
-79.43778640000002,43.68964620000001,949900.0,3,2,0,2.0,3,0,0,0,0,1,4,2,1.0,4.0,0,17,4.5,4.3,9,5.5,4.5,13,5.5,4.5,17,4.9,3.2,4,2.8,2.1,7.0,0,0,4.0,58,5.0
-79.39109757542609,43.76730413324161,3700.0,6,3,0,4.0,3,1,1,0,1,1,1,2,1.0,1.0,2,14,3.35,1.64,9,3.6,2.9,16,4.0,6.0,0,4.03,3.6,1,4.03,3.7,7.0,0,1,2.0,35,3.0
-79.4173313,43.7829641,539000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.54,3.28,9,5.54,3.28,13,3.0,2.51,17,3.74,3.0,0,3.0,2.77,5.0,0,2,1.0,44,2.0
-79.2581151,43.904262,1050000.0,3,2,0,5.0,4,0,0,1,1,1,1,2,1.0,2.0,0,9,3.66,3.05,13,3.96,2.74,6,3.66,3.05,9,4.88,4.17,21,5.03,4.17,8.0,0,0,4.0,39,4.0
-78.2934597,43.9567873,329900.0,3,2,0,2.0,1,0,0,0,0,1,3,2,1.0,4.0,0,14,4.11,3.88,9,4.5,4.19,16,5.08,4.85,17,4.72,4.24,0,5.56,4.29,7.0,0,0,6.0,61,3.0
-82.2041275,42.4032846,285900.0,3,9,0,1.0,3,0,0,1,1,1,4,2,1.0,8.0,0,18,5.54,2.92,0,4.14,3.35,13,5.18,3.66,15,6.32,4.01,11,7.37,3.71,4.0,0,0,8.0,31,3.0
-79.49145779999998,43.6699972,619000.0,3,0,1,2.0,3,0,0,0,0,1,3,5,1.0,1.0,0,14,4.59,3.6,9,3.7,3.37,16,3.55,3.22,17,4.63,3.45,0,3.45,3.4,5.0,0,0,2.0,17,3.0
-79.76737170000001,43.44145820000001,2100.0,6,2,0,4.0,3,1,1,1,1,1,0,2,1.0,1.0,2,17,5.56,3.11,9,5.56,3.11,13,6.4,2.97,9,4.72,3.23,21,3.9,4.57,9.0,0,1,2.0,10,3.0
-79.483637,43.83948820000001,799000.0,6,2,0,4.0,3,0,0,1,1,1,3,2,1.0,1.0,0,17,5.87,3.0,9,5.87,3.0,13,6.26,2.71,9,5.2,2.87,21,5.21,3.82,7.0,0,0,2.0,17,4.0
-79.6288177,43.5769534,2800.0,3,2,0,4.0,3,1,1,1,1,1,1,2,1.0,1.0,2,17,5.6,3.75,9,5.6,3.75,13,4.67,3.67,9,4.57,3.75,21,4.18,3.8,7.0,0,1,2.0,32,4.0
-79.74799159999998,43.77702670000001,949888.0,3,3,0,5.0,2,0,0,1,1,1,0,2,1.0,2.0,0,9,4.01,3.53,10,3.59,3.97,13,4.45,2.71,6,3.56,2.52,21,4.27,4.73,10.0,0,0,4.0,60,5.0
-79.0129188,43.8378099,659900.0,3,6,0,2.0,1,0,0,0,0,1,1,2,1.0,2.0,0,17,7.22,4.22,9,7.22,4.22,13,5.76,3.34,6,5.76,3.34,21,4.47,3.52,8.0,0,0,3.0,45,4.0
-79.4181228,43.7802276,748000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.58,4.15,9,5.58,4.15,13,3.0,2.33,17,3.96,3.05,0,3.65,2.9,5.0,0,2,1.0,48,2.0
-79.4181228,43.7802276,748000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.58,4.15,9,5.58,4.15,13,3.0,2.33,17,3.96,3.05,0,3.65,2.9,5.0,0,2,1.0,48,4.0
-78.8813217,43.9252792,675000.0,3,16,0,4.0,2,0,0,0,1,1,0,2,1.0,4.0,0,18,3.78,3.4,0,4.38,2.92,1,2.96,2.49,12,7.59,5.38,19,7.59,5.38,6.0,0,0,5.0,38,3.0
-79.413366,43.724141,2799000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,2.0,0,17,3.9,6.1,9,3.9,6.03,9,3.9,6.03,12,3.5,4.5,21,4.2,3.7,7.0,0,0,3.0,57,4.0
-79.413366,43.724141,2799000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,2.0,0,17,3.9,6.1,9,3.9,6.03,9,3.9,6.03,12,3.5,4.5,21,4.2,3.7,7.0,0,0,3.0,57,2.0
-79.59433525800709,44.1240146193693,949900.0,3,2,0,4.0,4,0,0,1,1,1,0,2,1.0,4.0,0,11,3.35,4.88,13,2.74,4.57,6,3.05,3.96,8,3.65,4.27,19,3.66,4.27,12.0,0,0,6.0,24,4.0
-79.22187459999998,43.7738851,829900.0,3,9,0,4.0,0,0,0,0,0,1,0,2,1.0,4.0,0,17,4.34,4.27,13,3.35,3.05,18,3.79,3.2,0,3.81,3.05,5,3.35,2.67,6.0,0,0,6.0,21,6.0
-79.557008,43.6092724,579000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,9,5.13,4.78,16,5.13,4.78,13,3.99,2.44,6,3.99,2.44,21,3.99,3.05,6.0,0,2,1.0,47,3.0
-79.75108,43.735761,1700.0,3,14,0,1.0,6,1,1,0,0,1,4,2,1.0,2.0,2,17,4.5,3.41,9,3.3,2.8,13,4.6,2.8,17,4.4,3.3,0,3.4,2.95,6.0,0,1,2.0,6,3.0
-78.926153,43.8896925,719900.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,14,3.55,4.9,16,3.7,5.6,8,3.7,3.6,9,3.64,4.7,21,3.76,4.78,8.0,0,0,6.0,8,4.0
-79.4375336,43.8001354,1150000.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,3.0,0,17,6.73,3.53,9,6.75,3.7,13,4.77,3.6,9,3.75,3.6,21,5.15,3.44,8.0,0,0,5.0,43,5.0
-79.49101230000002,43.6243998,469000.0,1,12,0,2.0,6,1,2,0,1,1,7,2,1.0,1.0,2,17,5.05,4.56,9,5.05,4.56,13,2.28,2.21,10,2.04,1.35,5,3.56,3.15,5.0,0,2,1.0,10,2.0
-79.7443421,44.4514299,499000.0,3,10,0,2.0,2,0,0,1,1,3,0,2,1.0,6.0,0,17,3.66,7.35,13,3.44,4.25,18,3.66,4.37,5,3.1,3.67,5,3.1,3.1,6.0,0,0,8.0,28,4.0
-79.320325,43.798968,395000.0,1,4,0,2.0,6,2,2,1,0,1,7,2,1.0,0.0,2,17,7.28,3.54,9,3.99,3.38,7,4.54,3.23,17,4.97,3.41,16,4.81,2.4,5.0,0,2,1.0,52,2.0
-79.7704443,43.4331612,504900.0,6,18,0,2.0,6,1,1,0,0,1,4,2,1.0,1.0,2,17,3.96,3.36,9,3.35,3.36,13,3.83,2.3,17,4.3,3.59,0,3.3,2.75,6.0,0,1,1.0,59,3.0
-79.50463470000003,44.0606142,850000.0,3,2,0,4.0,4,0,0,1,1,1,0,2,1.0,4.0,0,9,3.95,3.03,10,4.9,3.33,13,3.36,3.18,6,3.19,2.07,21,5.2,3.34,9.0,0,0,6.0,15,4.0
-79.4064293,43.6852571,2000.0,1,4,3,1.0,6,1,2,0,0,1,7,6,1.0,0.0,1,17,5.21,3.23,9,2.54,2.17,13,2.66,2.19,17,3.33,2.8,12,3.05,1.65,4.0,0,2,0.0,19,1.0
-80.06272879999999,44.2053523,525000.0,3,10,4,2.0,3,0,0,0,1,5,3,2,1.0,6.0,0,14,3.35,3.96,9,3.35,3.04,16,6.4,3.96,17,4.26,3.04,0,3.35,3.96,5.0,0,0,8.0,20,3.0
-79.433621,43.8582521,1950.0,1,4,0,2.0,7,1,2,0,0,1,7,2,1.0,1.0,2,17,3.66,3.12,9,3.66,3.12,13,3.04,2.13,17,3.45,3.02,8,2.72,2.66,5.0,0,1,1.0,27,2.0
-79.9145484,43.6351004,969900.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,4.57,3.3,9,3.5,2.9,9,5.1,3.57,12,6.98,3.62,21,6.22,3.66,9.0,0,0,6.0,47,5.0
-78.8816313,43.8991548,549000.0,3,9,0,2.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,5.5,3.68,9,3.68,2.35,13,4.26,2.89,5,3.96,3.07,0,2.95,2.95,10.0,0,0,3.0,43,5.0
-79.472026,44.063182,824999.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,14,4.97,2.77,9,3.86,3.05,16,4.0,5.15,9,5.93,3.38,21,5.58,3.82,7.0,0,0,6.0,50,4.0
-79.6524396,43.5894973,2990.0,6,2,0,3.0,6,1,2,1,0,1,7,2,1.0,1.0,2,17,5.8,3.1,9,5.8,3.1,13,2.4,3.7,7,2.25,1.9,21,3.55,3.35,6.0,0,2,1.0,13,3.0
-79.5204723,43.7957594,469000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,14,3.3,2.3,16,5.3,3.7,18,5.5,3.4,7,3.6,3.0,12,2.4,2.7,4.0,0,2,1.0,31,2.0
-79.7383956313297,43.759556353348295,748900.0,3,2,0,3.0,11,0,0,1,1,1,0,2,1.0,4.0,0,12,2.64,1.62,16,3.98,2.71,8,2.78,2.71,12,3.17,5.37,11,5.07,3.43,8.0,0,0,6.0,34,4.0
-79.1220195,43.8386682,599900.0,3,2,4,2.0,3,0,0,1,1,1,0,2,1.0,3.0,0,17,3.63,3.53,9,3.58,3.53,13,3.89,3.35,9,3.89,3.07,21,4.42,3.4,10.0,0,0,4.0,32,4.0
-78.5795248,43.91753410000001,635000.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,9,5.01,3.22,13,3.06,3.13,6,2.21,3.26,9,4.16,4.02,21,5.46,5.22,8.0,0,0,6.0,15,4.0
-79.18106359999999,43.8028508,1049900.0,3,2,0,4.0,3,0,0,1,0,1,1,2,1.0,4.0,0,17,4.72,3.59,9,4.72,3.59,13,7.18,4.56,9,3.65,5.21,21,5.21,4.26,6.0,0,0,6.0,13,5.0
-79.77384140000002,43.4307858,2600.0,6,2,0,3.0,2,1,2,1,1,1,0,2,1.0,2.0,2,17,5.24,6.71,9,5.24,6.71,9,5.23,3.96,12,3.35,2.64,6,3.66,2.64,10.0,0,1,4.0,16,4.0
-79.46068199999998,44.1967283,590000.0,3,9,0,3.0,3,0,0,1,0,1,0,2,1.0,2.0,0,17,6.75,3.2,9,6.75,3.2,13,4.05,5.65,17,5.25,4.2,0,3.25,3.0,6.0,0,0,4.0,56,2.0
-79.780151,43.687751,1500.0,19,7,0,1.0,6,1,1,0,0,1,0,2,1.0,2.0,2,17,4.5,3.46,9,2.9,3.46,13,5.45,3.11,17,3.63,3.47,0,3.63,2.74,2.0,0,1,2.0,6,2.0
-79.4050354,43.662646,1268000.0,3,1,3,2.0,6,0,0,1,0,0,4,0,1.0,0.0,0,17,4.57,3.35,9,3.83,2.44,13,3.76,1.83,31,1.37,2.21,32,3.2,3.2,8.0,0,0,0.0,35,3.0
-79.4050354,43.662646,1268000.0,3,1,3,2.0,6,0,0,1,0,0,4,0,1.0,0.0,0,17,4.57,3.35,9,3.83,2.44,13,3.76,1.83,31,1.37,2.21,32,3.2,3.2,8.0,0,0,0.0,35,3.0
-78.8707084,43.9193381,499000.0,3,9,1,3.0,3,0,0,0,1,1,0,2,2.0,4.0,0,14,3.6,4.2,16,5.6,4.2,8,3.5,3.33,17,4.7,4.33,0,3.65,3.1,7.0,0,0,6.0,14,5.0
-79.5368973,43.6388408,629900.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,4.95,3.43,9,4.34,3.3,13,3.25,2.9,17,4.29,3.2,0,3.51,3.05,6.0,4,2,1.0,14,2.0
-79.8489496,43.692268,749900.0,3,2,0,3.0,4,0,0,0,0,1,1,2,1.0,1.0,0,9,3.6,3.23,13,2.44,3.35,9,4.27,4.27,17,3.38,4.69,0,3.2,3.05,6.0,0,0,2.0,13,3.0
-79.3268059,43.67024620000001,988000.0,3,2,1,2.0,3,0,0,0,0,1,4,2,1.0,2.0,0,17,4.75,3.66,9,3.9,2.74,13,4.75,3.2,17,3.9,4.2,0,2.9,2.8,8.0,0,0,2.0,8,4.0
-78.86296879999998,43.95200850000001,765000.0,3,2,0,3.0,4,0,0,0,1,1,1,2,1.0,4.0,0,14,9.97,12.07,6,10.4,11.61,16,17.29,24.28,8,17.29,24.28,21,14.99,19.39,8.0,0,0,6.0,44,4.0
-79.274435,43.7076985,719900.0,3,2,0,2.0,3,0,0,0,0,1,4,2,1.0,4.0,0,17,6.83,3.33,9,3.0,2.66,13,3.47,3.32,17,3.83,2.71,0,4.0,2.48,6.0,0,0,4.0,47,4.0
-79.650671,43.7250219,729000.0,3,6,0,3.0,0,0,0,1,1,1,0,2,1.0,4.0,0,17,4.26,4.05,9,4.26,3.53,13,5.21,3.29,9,6.21,4.2,21,4.08,3.08,8.0,2,0,6.0,17,5.0
-79.52376629999998,43.6982411,2100.0,12,2,0,1.0,6,1,2,0,1,1,4,2,1.0,0.0,1,17,5.79,5.79,9,5.79,5.79,13,3.66,5.79,17,5.49,3.84,0,5.49,2.92,5.0,0,2,0.0,54,2.0
-79.56875550000002,43.6361268,898000.0,3,9,1,1.0,3,0,0,0,1,1,0,2,1.0,2.0,0,17,4.4,3.5,13,2.8,2.7,8,4.0,2.5,17,3.8,3.5,0,3.5,2.8,6.0,0,0,3.0,7,3.0
-79.42419050000002,43.6423708,569900.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,0.0,1,17,7.14,3.0,9,7.14,3.0,13,7.14,3.0,17,3.12,2.49,0,3.12,2.36,6.0,0,2,0.0,43,4.0
-79.42419050000002,43.6423708,569900.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,0.0,1,17,7.14,3.0,9,7.14,3.0,13,7.14,3.0,17,3.12,2.49,0,3.12,2.36,6.0,0,2,0.0,43,3.0
-79.4963285,43.854596,1599000.0,3,2,0,5.0,3,0,0,1,1,1,1,2,1.0,2.0,0,17,6.37,3.68,9,6.37,3.68,13,5.46,5.21,9,5.57,3.38,25,3.38,2.77,9.0,0,0,4.0,57,4.0
-79.0818182,43.8156402,859000.0,6,2,0,4.0,3,0,0,0,1,1,0,2,1.0,1.0,0,17,6.15,4.06,9,6.15,4.06,13,3.58,3.05,6,2.92,2.9,21,6.1,4.32,6.0,0,0,2.0,41,3.0
-79.0818182,43.8156402,859000.0,6,2,0,4.0,3,0,0,0,1,1,0,2,1.0,1.0,0,17,6.15,4.06,9,6.15,4.06,13,3.58,3.05,6,2.92,2.9,21,6.1,4.32,6.0,0,0,2.0,41,3.0
-78.9255277,43.8988596,749000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,11,3.88,3.37,16,4.72,3.01,8,3.59,3.04,12,3.84,2.86,6,3.84,2.86,9.0,0,0,6.0,46,4.0
-79.3979467,43.63978270000001,599900.0,19,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,14,6.5,1.8,16,9.4,2.9,8,9.4,2.9,0,9.4,2.9,21,2.9,3.5,5.0,0,2,1.0,15,2.0
-78.27389180660249,43.96012054916861,379900.0,3,9,0,2.0,3,0,0,0,0,1,1,2,1.0,2.0,0,14,3.55,2.45,16,5.1,3.9,18,4.55,3.0,0,3.5,2.5,1,5.5,3.05,4.0,0,0,2.0,41,4.0
-79.4237508,43.8206738,549900.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,5.18,3.44,9,4.51,2.65,13,3.38,2.41,17,4.45,3.39,0,3.78,3.05,6.0,0,2,1.0,63,3.0
-79.2950856,43.8002282,699000.0,3,10,0,3.0,3,0,0,1,1,1,0,2,1.0,3.0,0,17,3.21,3.69,9,2.81,4.59,13,2.81,4.59,17,4.1,3.2,0,2.91,3.29,6.0,0,0,4.0,32,6.0
-79.4743655,43.7925432,2200.0,3,2,0,2.0,6,1,1,1,0,1,0,2,1.0,2.0,2,17,5.0,8.0,9,5.0,4.0,13,6.0,4.0,17,5.0,4.0,0,4.0,4.0,4.0,0,1,2.0,22,3.0
-79.38991159999998,43.778941,3800.0,3,10,0,3.0,3,1,1,1,1,1,1,2,1.0,4.0,2,17,6.5,3.8,9,3.48,3.25,13,4.7,3.3,17,3.93,3.68,0,3.48,3.36,6.0,0,1,6.0,7,4.0
-79.38991159999998,43.778941,3800.0,3,10,0,3.0,3,1,1,1,1,1,1,2,1.0,4.0,2,17,6.5,3.8,9,3.48,3.25,13,4.7,3.3,17,3.93,3.68,0,3.48,3.36,6.0,0,1,6.0,7,3.0
-79.72010999999998,44.391686,412000.0,3,2,0,2.0,3,0,0,0,0,1,3,2,1.0,3.0,0,14,3.25,2.49,16,4.29,3.43,8,3.28,2.92,17,3.38,3.86,5,3.3,2.9,6.0,0,0,4.0,34,3.0
-79.2883523,43.6807386,849900.0,6,2,0,2.0,6,1,1,0,1,1,7,2,1.0,1.0,2,17,4.27,3.2,9,3.07,2.13,13,3.38,3.12,17,4.65,3.76,0,4.62,2.95,5.0,0,2,1.0,31,2.0
-79.5087215,43.6001893,668800.0,6,3,0,3.0,6,1,1,1,0,1,0,2,1.0,2.0,2,14,4.32,3.12,16,5.16,4.19,8,5.16,4.19,17,3.51,3.2,0,3.35,3.3,4.0,0,1,2.0,4,2.0
-79.6802338,43.5851829,849900.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,2.0,0,17,3.96,3.58,9,3.49,3.33,13,3.82,3.17,6,3.23,3.17,11,5.92,4.75,8.0,0,0,4.0,7,4.0
-79.8576829,43.493014,749000.0,3,2,0,3.0,4,0,0,1,0,1,0,2,1.0,1.0,0,14,3.4,3.51,6,2.44,3.16,12,5.56,3.66,8,4.42,3.35,8,2.9,3.05,8.0,0,0,1.0,13,3.0
-79.6907923,44.4164637,749000.0,3,2,0,5.0,2,0,0,1,1,1,0,2,1.0,2.0,0,14,3.16,6.7,10,4.99,3.5,8,3.41,3.96,15,3.41,5.18,25,2.59,3.5,10.0,0,0,2.0,16,5.0
-79.4924869,43.6647995,829000.0,3,2,0,2.0,9,0,0,0,0,1,3,2,1.0,4.0,0,12,4.04,1.6,16,4.11,2.67,8,3.76,2.69,12,4.24,3.51,21,3.73,3.02,6.0,0,0,6.0,23,3.0
-79.31354350000002,44.141714,579000.0,6,2,0,2.0,3,0,0,0,1,1,0,2,1.0,2.0,0,14,5.09,2.34,16,5.14,3.37,8,4.19,2.27,17,5.43,4.9,0,4.37,3.13,6.0,0,0,3.0,14,3.0
-79.2669215,44.0254514,1185000.0,3,2,0,3.0,3,0,0,0,1,1,0,2,1.0,4.0,0,14,4.03,5.25,16,4.09,5.3,8,4.97,3.17,21,4.03,2.31,21,5.74,3.29,9.0,0,0,6.0,20,4.0
-79.6543626,43.5545364,3100.0,3,2,0,2.0,3,1,1,0,1,1,1,2,1.0,2.0,2,14,4.64,3.29,16,9.05,4.02,18,4.12,4.0,0,4.12,2.92,1,3.78,3.08,8.0,0,1,4.0,70,4.0
-79.016061,43.86157120000001,489000.0,1,4,0,2.0,6,1,1,0,0,1,3,2,1.0,1.0,2,13,4.87,3.35,9,4.87,3.35,13,3.35,2.98,17,3.78,3.47,0,4.24,2.74,5.0,0,2,2.0,30,2.0
-79.3341237,43.8916703,2980.0,3,2,0,5.0,3,1,2,1,1,1,3,2,1.0,1.0,2,17,4.27,4.61,10,4.88,3.96,13,4.27,3.96,6,4.57,4.57,9,3.96,4.88,10.0,0,1,3.0,13,8.0
-79.26175740000002,43.84941920000001,999900.0,3,2,0,5.0,0,0,0,1,1,1,0,2,1.0,3.0,0,17,6.01,3.6,9,6.01,3.6,13,5.8,3.1,9,4.92,3.96,21,4.65,3.98,8.0,0,0,5.0,25,6.0
-79.5835735,44.1159159,629800.0,3,2,0,3.0,4,0,0,1,1,1,1,2,1.0,2.0,0,12,6.36,2.05,9,5.23,3.39,13,5.22,3.35,6,5.22,3.35,11,5.21,3.35,8.0,0,0,3.0,28,4.0
-78.9310718,43.91065070000001,2500.0,3,2,0,3.0,3,1,1,1,1,1,3,2,1.0,4.0,2,17,4.88,3.96,13,3.78,2.74,6,3.78,2.74,9,4.88,4.57,21,5.18,3.41,13.0,0,1,6.0,43,5.0
-78.8594305,43.9059995,339900.0,3,9,0,2.0,3,0,0,0,0,1,4,2,1.0,2.0,0,17,4.0,3.62,13,5.66,3.62,5,3.5,2.63,5,2.46,2.48,5,2.72,3.0,5.0,1,0,2.0,15,3.0
-79.37264880000002,43.6492592,2995.0,1,4,0,1.0,6,2,1,0,0,0,7,3,1.0,1.0,2,17,5.46,4.83,9,3.43,3.12,13,3.4,2.41,28,3.81,2.01,21,4.78,3.89,4.0,1,2,1.0,21,1.0
-79.400643,44.3207881,669000.0,3,9,0,1.0,6,0,0,1,0,5,3,2,1.0,6.0,0,14,4.57,1.68,16,5.49,4.15,18,3.96,2.87,0,3.96,2.87,12,5.49,1.68,6.0,0,0,8.0,40,2.0
-79.7126602,43.4593869,2200.0,3,9,0,2.0,3,1,1,0,0,1,4,2,1.0,2.0,2,17,4.5,3.2,9,2.8,8.5,13,3.5,2.8,17,3.2,4.5,0,2.9,3.2,6.0,0,1,2.0,25,5.0
-79.74438,43.5605008,689000.0,6,2,0,3.0,3,0,0,1,0,1,3,2,1.0,0.0,0,17,5.43,4.41,9,5.43,4.41,13,3.2,2.74,6,3.35,2.74,21,4.77,3.35,7.0,4,0,2.0,26,3.0
